match_id,shock_type,is_ai,did_win,fight_start,current_gold_lead,gadv_d30,gadv_d60,gadv_d120,gadv_d180
3969775882,negative,0,0,685,3102,0,150,163,564
3969775882,positive,0,1,685,-3102,0,-150,-163,-564
3969775882,negative,0,0,1206,3335,0,-87,-495,1941
3969775882,positive,0,1,1206,-3335,0,87,495,-1941
3969775882,positive,0,0,2024,9352,-36,-36,2126,4987
3969775882,negative,0,1,2024,-9352,36,36,-2126,-4987
3969775882,negative,0,0,2261,15899,-242,-242,-2382,-2160
3969775882,positive,0,1,2261,-15899,242,242,2382,2160
3969775882,negative,0,0,2690,14533,624,624,-1641,-3263
3969775882,positive,0,1,2690,-14533,-624,-624,1641,3263
3969775882,positive,0,0,3535,9419,-735,-735,-692,-281
3969775882,negative,0,1,3535,-9419,735,735,692,281
3969775882,negative,0,0,4242,18030,4625,4625,644,500
3969775882,positive,0,1,4242,-18030,-4625,-4625,-644,-500
3969775882,negative,0,0,4585,16956,0,-2638,-2638,-2638
3969775882,positive,0,1,4585,-16956,0,2638,2638,2638
3969656979,positive,0,1,201,436,0,968,661,1047
3969656979,negative,0,0,201,-436,0,-968,-661,-1047
3969656979,positive,0,1,445,1886,0,239,620,1090
3969656979,negative,0,0,445,-1886,0,-239,-620,-1090
3969656979,positive,0,1,679,4826,0,-485,418,1126
3969656979,negative,0,0,679,-4826,0,485,-418,-1126
3969656979,positive,0,1,1464,10728,0,1781,1072,2663
3969656979,negative,0,0,1464,-10728,0,-1781,-1072,-2663
3969656979,positive,0,1,1920,20399,0,3846,1474,1882
3969656979,negative,0,0,1920,-20399,0,-3846,-1474,-1882
3969656979,positive,0,1,2274,24573,2044,2044,2044,2044
3969656979,negative,0,0,2274,-24573,-2044,-2044,-2044,-2044
3969654858,negative,0,0,2094,-1991,-1066,-1066,-4247,-7243
3969654858,positive,0,1,2094,1991,1066,1066,4247,7243
3969654858,negative,0,0,2460,-15456,0,-2220,-2656,-3414
3969654858,positive,0,1,2460,15456,0,2220,2656,3414
3969654858,negative,0,0,2949,-22955,0,-2758,-6192,-6192
3969654858,positive,0,1,2949,22955,0,2758,6192,6192
3969620539,negative,0,1,254,1256,0,-487,-238,46
3969620539,positive,0,0,254,-1256,0,487,238,-46
3969620539,positive,0,1,746,3181,0,782,844,-1821
3969620539,negative,0,0,746,-3181,0,-782,-844,1821
3969620539,negative,0,1,1136,-506,110,110,-949,-1962
3969620539,positive,0,0,1136,506,-110,-110,949,1962
3969620539,negative,0,1,1187,-396,-1059,-1059,-2072,-1742
3969620539,positive,0,0,1187,396,1059,1059,2072,1742
3969620539,negative,0,1,1364,-2138,-374,-374,-1905,-1924
3969620539,positive,0,0,1364,2138,374,374,1905,1924
3969620539,positive,0,1,2125,2739,0,421,3402,4103
3969620539,negative,0,0,2125,-2739,0,-421,-3402,-4103
3969620539,positive,0,1,2227,6141,0,701,2750,2448
3969620539,negative,0,0,2227,-6141,0,-701,-2750,-2448
3969620539,positive,0,1,2357,8891,0,-302,1368,210
3969620539,negative,0,0,2357,-8891,0,302,-1368,-210
3969620539,negative,0,1,2479,10259,0,-1158,-3700,-2617
3969620539,positive,0,0,2479,-10259,0,1158,3700,2617
3969620539,positive,0,1,2717,7771,0,4822,4888,4888
3969620539,negative,0,0,2717,-7771,0,-4822,-4888,-4888
3969605634,negative,0,1,428,1016,0,-516,-1011,116
3969605634,positive,0,0,428,-1016,0,516,1011,-116
3969605634,positive,0,1,1253,2168,1282,1282,3215,3772
3969605634,negative,0,0,1253,-2168,-1282,-1282,-3215,-3772
3969605634,positive,0,1,1656,5258,1179,1179,1179,1179
3969605634,negative,0,0,1656,-5258,-1179,-1179,-1179,-1179
3969599769,positive,0,1,915,4715,0,713,1684,2430
3969599769,negative,0,0,915,-4715,0,-713,-1684,-2430
3969599769,positive,0,1,1772,19625,1309,1309,1309,1309
3969599769,negative,0,0,1772,-19625,-1309,-1309,-1309,-1309
3969557308,positive,0,1,1081,7389,0,1226,1970,5190
3969557308,negative,0,0,1081,-7389,0,-1226,-1970,-5190
3969557308,positive,0,1,1273,12579,0,3144,4853,4680
3969557308,negative,0,0,1273,-12579,0,-3144,-4853,-4680
3969557308,positive,0,1,1451,17259,0,4159,7313,9121
3969557308,negative,0,0,1451,-17259,0,-4159,-7313,-9121
3969557308,positive,0,1,1675,26380,4220,4220,4220,4220
3969557308,negative,0,0,1675,-26380,-4220,-4220,-4220,-4220
3969556326,positive,0,0,683,-1141,0,788,639,1003
3969556326,negative,0,1,683,1141,0,-788,-639,-1003
3969556326,positive,0,0,794,-502,0,364,776,730
3969556326,negative,0,1,794,502,0,-364,-776,-730
3969556326,positive,0,0,1007,228,-132,-132,1319,2366
3969556326,negative,0,1,1007,-228,132,132,-1319,-2366
3969556326,negative,0,0,1325,2205,0,-1248,-719,-1608
3969556326,positive,0,1,1325,-2205,0,1248,719,1608
3969556326,negative,0,0,1775,891,-1792,-1792,-2201,-261
3969556326,positive,0,1,1775,-891,1792,1792,2201,261
3969556326,positive,0,0,1858,-901,-409,-409,1531,2560
3969556326,negative,0,1,1858,901,409,409,-1531,-2560
3969556326,positive,0,0,2030,1659,-1461,-1461,-415,-1763
3969556326,negative,0,1,2030,-1659,1461,1461,415,1763
3969556326,negative,0,0,2359,-3872,0,-1740,-135,558
3969556326,positive,0,1,2359,3872,0,1740,135,-558
3969556326,negative,0,0,2587,-3559,0,684,441,-1709
3969556326,positive,0,1,2587,3559,0,-684,-441,1709
3969556326,negative,0,0,2782,-5268,0,-2278,834,814
3969556326,positive,0,1,2782,5268,0,2278,-834,-814
3969556326,positive,0,0,2809,-5268,-2278,-2278,834,814
3969556326,negative,0,1,2809,5268,2278,2278,-834,-814
3969556326,negative,0,0,2891,-4434,0,-20,-20,-20
3969556326,positive,0,1,2891,4434,0,20,20,20
3969510492,negative,0,1,692,7137,-699,-699,-688,632
3969510492,positive,0,0,692,-7137,699,699,688,-632
3969510492,positive,0,1,825,6449,1320,1320,2202,3155
3969510492,negative,0,0,825,-6449,-1320,-1320,-2202,-3155
3969510492,positive,0,1,888,7769,882,882,1835,1553
3969510492,negative,0,0,888,-7769,-882,-882,-1835,-1553
3969510492,positive,0,1,1163,15335,0,1079,4927,9370
3969510492,negative,0,0,1163,-15335,0,-1079,-4927,-9370
3969510492,positive,0,1,1274,20262,0,4443,4443,4443
3969510492,negative,0,0,1274,-20262,0,-4443,-4443,-4443
3969496101,negative,0,0,1512,-2240,0,-291,-1088,-3677
3969496101,positive,0,1,1512,2240,0,291,1088,3677
3969496101,negative,0,0,1595,-2531,-797,-797,-3386,-3308
3969496101,positive,0,1,1595,2531,797,797,3386,3308
3969496101,negative,0,0,1779,-5839,-327,-327,-2044,-4017
3969496101,positive,0,1,1779,5839,327,327,2044,4017
3969431394,positive,0,0,447,927,0,968,1544,2687
3969431394,negative,0,1,447,-927,0,-968,-1544,-2687
3969431394,positive,0,0,501,1895,0,576,1719,671
3969431394,negative,0,1,501,-1895,0,-576,-1719,-671
3969431394,negative,0,0,1080,5097,0,-1768,-2645,-1946
3969431394,positive,0,1,1080,-5097,0,1768,2645,1946
3969431394,negative,0,0,1805,-220,0,323,-1238,494
3969431394,positive,0,1,1805,220,0,-323,1238,-494
3969431394,positive,0,0,2225,-5254,0,-360,-3527,-3739
3969431394,negative,0,1,2225,5254,0,360,3527,3739
3969431394,negative,0,0,2317,-5614,-3167,-3167,-3379,-2242
3969431394,positive,0,1,2317,5614,3167,3167,3379,2242
3969427809,negative,0,0,860,4379,0,-1293,-1584,-2799
3969427809,positive,0,1,860,-4379,0,1293,1584,2799
3969427809,negative,0,0,1067,1580,1039,1039,-1748,-1171
3969427809,positive,0,1,1067,-1580,-1039,-1039,1748,1171
3969427809,negative,0,0,1383,-1207,0,-438,-706,1176
3969427809,positive,0,1,1383,1207,0,438,706,-1176
3969427809,positive,0,0,1494,-1645,-268,-268,1614,1308
3969427809,negative,0,1,1494,1645,268,268,-1614,-1308
3969427809,negative,0,0,1553,-1913,1882,1882,1576,1031
3969427809,positive,0,1,1553,1913,-1882,-1882,-1576,-1031
3969427809,negative,0,0,1900,-3433,-911,-911,-5397,-5397
3969427809,positive,0,1,1900,3433,911,911,5397,5397
3969382823,negative,0,0,709,-7693,-981,-981,-3842,-3346
3969382823,positive,0,1,709,7693,981,981,3842,3346
3969382823,negative,0,0,1031,-12973,0,-2125,-2125,-2125
3969382823,positive,0,1,1031,12973,0,2125,2125,2125
3969357638,positive,0,1,1298,6413,1510,1510,4281,4044
3969357638,negative,0,0,1298,-6413,-1510,-1510,-4281,-4044
3969357638,negative,0,1,1342,7923,0,2771,2534,-20
3969357638,positive,0,0,1342,-7923,0,-2771,-2534,20
3969357638,negative,0,1,1434,10694,-237,-237,-2791,-2840
3969357638,positive,0,0,1434,-10694,237,237,2791,2840
3969357638,positive,0,1,1747,9075,0,2087,5362,6479
3969357638,negative,0,0,1747,-9075,0,-2087,-5362,-6479
3969305067,negative,0,1,846,1545,0,-1701,-3122,-2137
3969305067,positive,0,0,846,-1545,0,1701,3122,2137
3969305067,negative,0,1,1048,-592,0,-340,132,770
3969305067,positive,0,0,1048,592,0,340,-132,-770
3969305067,positive,0,1,1232,178,1446,1446,1218,3110
3969305067,negative,0,0,1232,-178,-1446,-1446,-1218,-3110
3969305067,positive,0,1,1450,4659,0,1598,2528,2564
3969305067,negative,0,0,1450,-4659,0,-1598,-2528,-2564
3969305067,positive,0,1,1634,7223,0,2543,5291,5349
3969305067,negative,0,0,1634,-7223,0,-2543,-5291,-5349
3969305067,negative,0,1,1743,12514,0,58,238,1324
3969305067,positive,0,0,1743,-12514,0,-58,-238,-1324
3969305067,positive,0,1,1775,12514,58,58,238,1324
3969305067,negative,0,0,1775,-12514,-58,-58,-238,-1324
3969305067,negative,0,1,1831,12572,180,180,1266,3046
3969305067,positive,0,0,1831,-12572,-180,-180,-1266,-3046
3969305067,negative,0,1,1856,12572,180,180,1266,3046
3969305067,positive,0,0,1856,-12572,-180,-180,-1266,-3046
3969180038,positive,0,1,1110,2841,1814,1814,3117,3803
3969180038,negative,0,0,1110,-2841,-1814,-1814,-3117,-3803
3969180038,positive,0,1,1328,6779,0,182,572,1325
3969180038,negative,0,0,1328,-6779,0,-182,-572,-1325
3969180038,negative,0,1,2123,6899,0,-1213,-2027,-1843
3969180038,positive,0,0,2123,-6899,0,1213,2027,1843
3969180038,negative,0,1,2459,3951,1334,1334,20,430
3969180038,positive,0,0,2459,-3951,-1334,-1334,-20,-430
3969180038,positive,0,1,2726,5588,0,2180,-283,-1522
3969180038,negative,0,0,2726,-5588,0,-2180,283,1522
3969180038,positive,0,1,3415,-3257,-100,-100,1616,1616
3969180038,negative,0,0,3415,3257,100,100,-1616,-1616
3969003873,positive,0,1,273,531,-50,-50,326,875
3969003873,negative,0,0,273,-531,50,50,-326,-875
3969003873,positive,0,1,588,2938,1397,1397,1828,1788
3969003873,negative,0,0,588,-2938,-1397,-1397,-1828,-1788
3969003873,positive,0,1,735,4726,0,1758,1523,2923
3969003873,negative,0,0,735,-4726,0,-1758,-1523,-2923
3969003873,negative,0,1,787,6484,0,-235,1165,1920
3969003873,positive,0,0,787,-6484,0,235,-1165,-1920
3969003873,positive,0,1,1125,9631,1099,1099,1488,3477
3969003873,negative,0,0,1125,-9631,-1099,-1099,-1488,-3477
3968863152,positive,0,1,1898,11878,874,874,2415,3665
3968863152,negative,0,0,1898,-11878,-874,-874,-2415,-3665
3968700910,negative,0,1,980,4009,0,-963,-1282,-1095
3968700910,positive,0,0,980,-4009,0,963,1282,1095
3968700910,negative,0,1,1311,-169,205,205,-2597,-2794
3968700910,positive,0,0,1311,169,-205,-205,2597,2794
3968700910,negative,0,1,1601,-3976,-88,-88,-1606,-1879
3968700910,positive,0,0,1601,3976,88,88,1606,1879
3968700910,positive,0,1,1988,-4560,0,4441,4557,3669
3968700910,negative,0,0,1988,4560,0,-4441,-4557,-3669
3968700910,positive,0,1,2562,4465,-1027,-1027,-1447,-935
3968700910,negative,0,0,2562,-4465,1027,1027,1447,935
3968700910,positive,0,1,2690,3018,512,512,4201,6831
3968700910,negative,0,0,2690,-3018,-512,-512,-4201,-6831
3968700910,positive,0,1,2774,7219,0,2630,2630,2630
3968700910,negative,0,0,2774,-7219,0,-2630,-2630,-2630
3968470278,negative,0,0,788,-5862,0,-666,-812,-639
3968470278,positive,0,1,788,5862,0,666,812,639
3968470278,negative,0,0,1666,-14896,-1784,-1784,-5206,-6064
3968470278,positive,0,1,1666,14896,1784,1784,5206,6064
3968470278,negative,0,0,1904,-26124,-243,-243,-243,-243
3968470278,positive,0,1,1904,26124,243,243,243,243
3968380074,negative,0,1,191,-385,0,-509,28,751
3968380074,positive,0,0,191,385,0,509,-28,-751
3968380074,negative,0,1,457,1255,-71,-71,-537,694
3968380074,positive,0,0,457,-1255,71,71,537,-694
3968380074,positive,0,1,805,1713,0,887,788,2075
3968380074,negative,0,0,805,-1713,0,-887,-788,-2075
3968380074,positive,0,1,1062,5896,-1475,-1475,519,-1096
3968380074,negative,0,0,1062,-5896,1475,1475,-519,1096
3968380074,positive,0,1,1385,5635,0,930,1551,3274
3968380074,negative,0,0,1385,-5635,0,-930,-1551,-3274
3968380074,positive,0,1,1539,7186,1723,1723,5556,5339
3968380074,negative,0,0,1539,-7186,-1723,-1723,-5556,-5339
3968380074,positive,0,1,1620,12742,0,-217,-199,1394
3968380074,negative,0,0,1620,-12742,0,217,199,-1394
3968380074,positive,0,1,1753,12543,0,1593,1593,1593
3968380074,negative,0,0,1753,-12543,0,-1593,-1593,-1593
3968327522,positive,0,1,401,-614,291,291,2433,2972
3968327522,negative,0,0,401,614,-291,-291,-2433,-2972
3968327522,positive,0,1,935,2417,-620,-620,-1099,662
3968327522,negative,0,0,935,-2417,620,620,1099,-662
3968327522,positive,0,1,1123,3079,998,998,1093,1568
3968327522,negative,0,0,1123,-3079,-998,-998,-1093,-1568
3968327522,positive,0,1,1381,4996,0,-885,-216,604
3968327522,negative,0,0,1381,-4996,0,885,216,-604
3968238268,positive,0,1,315,2637,0,570,402,258
3968238268,negative,0,0,315,-2637,0,-570,-402,-258
3968238268,positive,0,1,1542,16622,2058,2058,3745,3745
3968238268,negative,0,0,1542,-16622,-2058,-2058,-3745,-3745
3968073382,positive,0,0,705,2103,584,584,193,-559
3968073382,negative,0,1,705,-2103,-584,-584,-193,559
3968073382,negative,0,0,784,2296,0,-752,-888,-1621
3968073382,positive,0,1,784,-2296,0,752,888,1621
3968073382,positive,0,0,1244,1227,470,470,186,449
3968073382,negative,0,1,1244,-1227,-470,-470,-186,-449
3968073382,positive,0,0,1458,1736,0,1776,3434,4120
3968073382,negative,0,1,1458,-1736,0,-1776,-3434,-4120
3968073382,positive,0,0,1588,5170,0,686,-187,-275
3968073382,negative,0,1,1588,-5170,0,-686,187,275
3968073382,negative,0,0,1747,4895,0,-450,-722,-3138
3968073382,positive,0,1,1747,-4895,0,450,722,3138
3968073382,negative,0,0,2344,4894,0,-2668,-4571,-5086
3968073382,positive,0,1,2344,-4894,0,2668,4571,5086
3968073382,positive,0,0,2644,2363,0,2290,2317,359
3968073382,negative,0,1,2644,-2363,0,-2290,-2317,-359
3968073382,negative,0,0,2798,4680,-1958,-1958,-1958,-1958
3968073382,positive,0,1,2798,-4680,1958,1958,1958,1958
3967996227,positive,0,1,1359,11676,1600,1600,7024,7477
3967996227,negative,0,0,1359,-11676,-1600,-1600,-7024,-7477
3967996227,positive,0,1,1392,13276,0,5424,5877,5877
3967996227,negative,0,0,1392,-13276,0,-5424,-5877,-5877
3967908532,negative,0,0,744,-292,0,-1048,-1486,-1670
3967908532,positive,0,1,744,292,0,1048,1486,1670
3967908532,negative,0,0,846,-1778,0,-184,2675,3214
3967908532,positive,0,1,846,1778,0,184,-2675,-3214
3967908532,positive,0,0,879,-1778,-184,-184,2675,3214
3967908532,negative,0,1,879,1778,184,184,-2675,-3214
3967908532,negative,0,0,1033,1436,0,-2335,-2457,-2409
3967908532,positive,0,1,1033,-1436,0,2335,2457,2409
3967908532,negative,0,0,1189,-1021,48,48,-5398,-6954
3967908532,positive,0,1,1189,1021,-48,-48,5398,6954
3967908532,negative,0,0,1539,-11621,-2439,-2439,-4911,-7109
3967908532,positive,0,1,1539,11621,2439,2439,4911,7109
3967908532,negative,0,0,1725,-18730,-1096,-1096,-1961,-4541
3967908532,positive,0,1,1725,18730,1096,1096,1961,4541
3967891613,positive,0,0,1041,-8262,0,756,-1308,-2779
3967891613,negative,0,1,1041,8262,0,-756,1308,2779
3967891613,negative,0,0,1301,-11722,-2352,-2352,-5188,-6012
3967891613,positive,0,1,1301,11722,2352,2352,5188,6012
3967872144,negative,0,0,157,-465,-376,-376,-154,129
3967872144,positive,0,1,157,465,376,376,154,-129
3967872144,negative,0,0,414,-165,-158,-158,-1730,-1826
3967872144,positive,0,1,414,165,158,158,1730,1826
3967872144,positive,0,0,801,-1069,0,1016,1453,1007
3967872144,negative,0,1,801,1069,0,-1016,-1453,-1007
3967872144,negative,0,0,2267,-2773,-550,-550,-3113,-4399
3967872144,positive,0,1,2267,2773,550,550,3113,4399
3967872144,negative,0,0,2405,-7172,0,-528,-3880,-5563
3967872144,positive,0,1,2405,7172,0,528,3880,5563
3967872144,negative,0,0,3020,-15319,0,-1390,-1390,-1390
3967872144,positive,0,1,3020,15319,0,1390,1390,1390
3967858418,negative,0,0,237,-428,-372,-372,-556,-1597
3967858418,positive,0,1,237,428,372,372,556,1597
3967858418,positive,0,0,388,-2025,0,-319,-1132,-1168
3967858418,negative,0,1,388,2025,0,319,1132,1168
3967858418,negative,0,0,435,-2344,0,-813,-849,-1165
3967858418,positive,0,1,435,2344,0,813,849,1165
3967858418,negative,0,0,674,-4044,0,-1103,-2091,-3905
3967858418,positive,0,1,674,4044,0,1103,2091,3905
3967858418,negative,0,0,769,-5147,-988,-988,-2802,-2720
3967858418,positive,0,1,769,5147,988,988,2802,2720
3967858418,negative,0,0,1142,-10721,0,-2410,-4129,-6043
3967858418,positive,0,1,1142,10721,0,2410,4129,6043
3967858418,negative,0,0,1289,-14850,0,-1914,-2636,-3008
3967858418,positive,0,1,1289,14850,0,1914,2636,3008
3967858418,negative,0,0,1428,-17486,-372,-372,-3124,-3124
3967858418,positive,0,1,1428,17486,372,372,3124,3124
3967809253,positive,0,1,1766,7271,0,-538,3114,4943
3967809253,negative,0,0,1766,-7271,0,538,-3114,-4943
3967809253,positive,0,1,1890,10385,1829,1829,5047,4415
3967809253,negative,0,0,1890,-10385,-1829,-1829,-5047,-4415
3967809253,negative,0,1,1988,15432,0,-632,-1733,-2494
3967809253,positive,0,0,1988,-15432,0,632,1733,2494
3967809253,positive,0,1,2129,13699,0,-761,1774,3615
3967809253,negative,0,0,2129,-13699,0,761,-1774,-3615
3967809253,positive,0,1,2463,16407,0,1794,2292,3569
3967809253,negative,0,0,2463,-16407,0,-1794,-2292,-3569
3967805803,negative,0,0,370,-3369,0,-535,-628,-1322
3967805803,positive,0,1,370,3369,0,535,628,1322
3967805803,positive,0,0,921,-8365,0,-634,678,166
3967805803,negative,0,1,921,8365,0,634,-678,-166
3967805803,negative,0,0,1001,-8999,1312,1312,800,-252
3967805803,positive,0,1,1001,8999,-1312,-1312,-800,252
3967805803,negative,0,0,1642,-14699,0,-2865,-2636,-5060
3967805803,positive,0,1,1642,14699,0,2865,2636,5060
3967805803,negative,0,0,2012,-24357,-2135,-2135,-6438,-6438
3967805803,positive,0,1,2012,24357,2135,2135,6438,6438
3967792394,negative,0,0,240,238,0,-120,-221,41
3967792394,positive,0,1,240,-238,0,120,221,-41
3967792394,positive,0,0,737,287,0,-285,-342,-1164
3967792394,negative,0,1,737,-287,0,285,342,1164
3967792394,negative,0,0,996,-1595,-523,-523,-1132,-1269
3967792394,positive,0,1,996,1595,523,523,1132,1269
3967792394,negative,0,0,1122,-2727,-137,-137,-1947,-2883
3967792394,positive,0,1,1122,2727,137,137,1947,2883
3967792394,negative,0,0,1448,-6018,0,-1505,-3897,-4500
3967792394,positive,0,1,1448,6018,0,1505,3897,4500
3967792394,negative,0,0,1758,-10385,0,4,-2502,-6739
3967792394,positive,0,1,1758,10385,0,-4,2502,6739
3967792394,negative,0,0,1869,-12887,0,-4237,-2130,-1091
3967792394,positive,0,1,1869,12887,0,4237,2130,1091
3967792394,positive,0,0,1950,-17124,2107,2107,3146,2369
3967792394,negative,0,1,1950,17124,-2107,-2107,-3146,-2369
3967727113,negative,0,0,376,-188,0,-295,-507,-915
3967727113,positive,0,1,376,188,0,295,507,915
3967727113,negative,0,0,480,-695,0,-408,-193,174
3967727113,positive,0,1,480,695,0,408,193,-174
3967727113,negative,0,0,865,584,0,-1096,-1750,-823
3967727113,positive,0,1,865,-584,0,1096,1750,823
3967727113,negative,0,0,1191,-271,830,830,-3414,-4448
3967727113,positive,0,1,1191,271,-830,-830,3414,4448
3967727113,negative,0,0,1613,-7512,-1126,-1126,-2246,-2911
3967727113,positive,0,1,1613,7512,1126,1126,2246,2911
3967727113,negative,0,0,2182,-8725,0,196,7,2506
3967727113,positive,0,1,2182,8725,0,-196,-7,-2506
3967727113,negative,0,0,2449,-4336,-544,-544,-3662,-4749
3967727113,positive,0,1,2449,4336,544,544,3662,4749
3967727113,positive,0,0,3178,-17285,-2803,-2803,-4669,-8405
3967727113,negative,0,1,3178,17285,2803,2803,4669,8405
3967727113,negative,0,0,3209,-20088,0,-1866,-5602,-8797
3967727113,positive,0,1,3209,20088,0,1866,5602,8797
3967727113,positive,0,0,3636,-23977,-2239,-2239,524,1439
3967727113,negative,0,1,3636,23977,2239,2239,-524,-1439
3967727113,positive,0,0,3889,-23437,-1919,-1919,7556,7556
3967727113,negative,0,1,3889,23437,1919,1919,-7556,-7556
3967718821,negative,0,0,1240,1191,-1401,-1401,-2722,-2926
3967718821,positive,0,1,1240,-1191,1401,1401,2722,2926
3967718821,negative,0,0,1727,-3725,-398,-398,-143,-2013
3967718821,positive,0,1,1727,3725,398,398,143,2013
3967718821,negative,0,0,1800,-3868,0,-1870,-3914,-5855
3967718821,positive,0,1,1800,3868,0,1870,3914,5855
3967718821,positive,0,0,2443,-13354,1304,1304,4682,3556
3967718821,negative,0,1,2443,13354,-1304,-1304,-4682,-3556
3967718821,negative,0,0,3083,-11755,0,-22,-1931,-4846
3967718821,positive,0,1,3083,11755,0,22,1931,4846
3967679468,positive,0,1,822,11495,1148,1148,1148,1148
3967679468,negative,0,0,822,-11495,-1148,-1148,-1148,-1148
3967645548,positive,0,1,432,1672,0,502,1735,2016
3967645548,negative,0,0,432,-1672,0,-502,-1735,-2016
3967645548,positive,0,1,603,3688,0,3284,3088,2829
3967645548,negative,0,0,603,-3688,0,-3284,-3088,-2829
3967645548,positive,0,1,777,6776,-259,-259,1878,2046
3967645548,negative,0,0,777,-6776,259,259,-1878,-2046
3967645548,positive,0,1,1191,12527,1397,1397,4566,8235
3967645548,negative,0,0,1191,-12527,-1397,-1397,-4566,-8235
3967618847,negative,0,1,361,-1903,0,-689,-857,-337
3967618847,positive,0,0,361,1903,0,689,857,337
3967618847,negative,0,1,828,-2914,675,675,522,-1096
3967618847,positive,0,0,828,2914,-675,-675,-522,1096
3967618847,positive,0,1,1022,-4732,0,2129,2156,3602
3967618847,negative,0,0,1022,4732,0,-2129,-2156,-3602
3967618847,positive,0,1,1323,604,0,551,648,1397
3967618847,negative,0,0,1323,-604,0,-551,-648,-1397
3967618847,positive,0,1,1436,1155,97,97,846,1121
3967618847,negative,0,0,1436,-1155,-97,-97,-846,-1121
3967618847,positive,0,1,2288,6479,0,891,1480,4433
3967618847,negative,0,0,2288,-6479,0,-891,-1480,-4433
3967618847,positive,0,1,2353,7370,0,589,3542,5554
3967618847,negative,0,0,2353,-7370,0,-589,-3542,-5554
3967618847,positive,0,1,2604,14595,0,72,72,72
3967618847,negative,0,0,2604,-14595,0,-72,-72,-72
3967602199,negative,0,0,1140,-3847,0,133,-1990,-153
3967602199,positive,0,1,1140,3847,0,-133,1990,153
3967602199,negative,0,0,1461,-4577,0,-62,-3486,-1557
3967602199,positive,0,1,1461,4577,0,62,3486,1557
3967602199,negative,0,0,1497,-4577,-62,-62,-3486,-1557
3967602199,positive,0,1,1497,4577,62,62,3486,1557
3967602199,positive,0,0,1563,-8063,0,1929,1960,2330
3967602199,negative,0,1,1563,8063,0,-1929,-1960,-2330
3967602199,negative,0,0,1875,-5605,0,-1902,-3882,-3014
3967602199,positive,0,1,1875,5605,0,1902,3882,3014
3967602199,negative,0,0,2107,-9745,0,-1289,-5757,-5757
3967602199,positive,0,1,2107,9745,0,1289,5757,5757
3967576585,positive,0,0,181,823,0,-41,-610,-2150
3967576585,negative,0,1,181,-823,0,41,610,2150
3967576585,negative,0,0,237,823,-41,-41,-610,-2150
3967576585,positive,0,1,237,-823,41,41,610,2150
3967576585,negative,0,0,416,-1327,362,362,-388,-440
3967576585,positive,0,1,416,1327,-362,-362,388,440
3967576585,negative,0,0,987,-6286,0,-1158,-1308,-693
3967576585,positive,0,1,987,6286,0,1158,1308,693
3967576585,negative,0,0,1178,-6979,408,408,-736,-2874
3967576585,positive,0,1,1178,6979,-408,-408,736,2874
3967576585,negative,0,0,1544,-11759,-1136,-1136,-1579,-908
3967576585,positive,0,1,1544,11759,1136,1136,1579,908
3967576585,negative,0,0,1635,-13338,0,671,274,-1079
3967576585,positive,0,1,1635,13338,0,-671,-274,1079
3967576585,negative,0,0,1957,-20071,-808,-808,-6280,-7361
3967576585,positive,0,1,1957,20071,808,808,6280,7361
3967562562,positive,0,1,645,3165,210,210,2230,2201
3967562562,negative,0,0,645,-3165,-210,-210,-2230,-2201
3967562562,positive,0,1,888,7280,118,118,1128,1365
3967562562,negative,0,0,888,-7280,-118,-118,-1128,-1365
3967535610,positive,0,0,470,-2360,-345,-345,-467,-1382
3967535610,negative,0,1,470,2360,345,345,467,1382
3967535610,negative,0,0,837,-6027,-915,-915,-2952,-5057
3967535610,positive,0,1,837,6027,915,915,2952,5057
3967535610,negative,0,0,1145,-12595,0,-1249,-2862,-4555
3967535610,positive,0,1,1145,12595,0,1249,2862,4555
3967535610,negative,0,0,1560,-20929,0,0,0,0
3967535610,positive,0,1,1560,20929,0,0,0,0
3967532949,negative,0,0,768,-3991,322,322,-867,-733
3967532949,positive,0,1,768,3991,-322,-322,867,733
3967532949,negative,0,0,1471,-5805,1779,1779,-1310,-2025
3967532949,positive,0,1,1471,5805,-1779,-1779,1310,2025
3967532949,negative,0,0,1880,-9771,0,86,-1389,-2228
3967532949,positive,0,1,1880,9771,0,-86,1389,2228
3967532949,positive,0,0,2201,-12630,-106,-106,539,-312
3967532949,negative,0,1,2201,12630,106,106,-539,312
3967532949,negative,0,0,2644,-14881,0,-5105,-5105,-5105
3967532949,positive,0,1,2644,14881,0,5105,5105,5105
3967501317,positive,0,1,426,2811,0,-116,1027,1511
3967501317,negative,0,0,426,-2811,0,116,-1027,-1511
3967501317,positive,0,1,722,3394,0,1192,2451,2216
3967501317,negative,0,0,722,-3394,0,-1192,-2451,-2216
3967501317,positive,0,1,924,5610,0,2509,3679,3313
3967501317,negative,0,0,924,-5610,0,-2509,-3679,-3313
3967501317,negative,0,1,1721,23478,4778,4778,3154,3154
3967501317,positive,0,0,1721,-23478,-4778,-4778,-3154,-3154
3967493885,negative,0,0,1025,-6662,0,-887,-1913,-2888
3967493885,positive,0,1,1025,6662,0,887,1913,2888
3967493885,positive,0,0,1251,-9550,-5259,-5259,-2251,-2680
3967493885,negative,0,1,1251,9550,5259,5259,2251,2680
3967480317,negative,0,0,129,-751,0,-806,-60,65
3967480317,positive,0,1,129,751,0,806,60,-65
3967480317,positive,0,0,200,-1557,0,746,871,-266
