match_id,is_openai5,fight_start,kill_delta_radiant,gadv_d30,gadv_d60,gadv_d120,gadv_d180
3356083896,False,1127,1,694,694,1968,1728
3356083896,False,1332,-2,0,-2177,-2779,-2527
3356083896,False,1574,1,0,3257,3553,3917
3356083896,False,2236,-2,0,-1116,-4758,-4371
3356083896,False,3153,1,1176,1176,1242,1324
3356083896,False,3982,4,0,2025,4132,5056
3356083896,False,6017,-4,0,-2414,-5999,-7757
3356083896,False,6223,-3,-1233,-1233,-4135,-6401
3356066834,False,732,-1,0,-80,-354,313
3356066834,False,882,1,667,667,429,698
3356066834,False,1043,3,0,-139,1599,1624
3356066834,False,1473,2,-492,-492,1371,1592
3356066834,False,1804,-2,0,-3982,-5731,-6093
3356066834,False,2277,4,-283,-283,2992,5539
3356066834,False,2697,1,1607,1607,1699,3609
3356044327,False,378,1,0,395,-428,109
3356044327,False,823,-1,1148,1148,273,-592
3356044327,False,987,-3,0,-1201,-1238,551
3356044327,False,1276,-1,0,-1235,-1153,-5536
3356044327,False,1353,-2,82,82,-4301,-4706
3356044327,False,1425,-1,-4383,-4383,-4788,-3871
3356044327,False,1593,-1,-705,-705,-782,-3851
3356044327,False,1687,-3,0,-3069,-2443,-1106
3356044327,False,1786,1,626,626,1963,1632
3356044327,False,2019,-3,-2198,-2198,-8566,-8566
3356035808,False,535,-3,31,31,-886,-1075
3356035808,False,948,-2,-613,-613,-698,-1272
3356035808,False,2088,-1,-323,-323,-1,-859
3356009819,False,562,-1,0,732,523,395
3356009819,False,1012,-1,417,417,303,373
3356009819,False,1692,-1,0,1218,1200,689
3356009819,False,1810,1,0,-511,-17,-352
3356007093,False,847,5,0,2093,2826,3846
3356007093,False,1124,2,-845,-845,943,3997
3356007093,False,1192,3,1788,1788,4842,4842
3355980143,False,1139,-4,-1832,-1832,-6193,-6193
3355944219,False,844,1,0,1206,2471,2566
3355944219,False,1250,-1,12,12,-1543,-929
3355944219,False,1400,-1,0,-2180,-3033,-4393
3355944219,False,1923,-4,0,-2555,-5603,-4118
3355944219,False,2282,-2,0,-2790,-2835,-2577
3355938154,False,2447,-3,310,310,-7141,-7141
3355934709,False,1223,-2,0,-1600,-972,-862
3355934709,False,1907,-2,169,169,-1700,-2299
3355887483,False,499,-3,0,-1518,-987,-1249
3355887483,False,840,4,0,1644,1804,920
3355887483,False,983,-2,0,-884,-1280,-1071
3355887483,False,1166,-1,0,979,1682,2545
3355887483,False,1564,-3,0,-2575,-2675,-3546
3355887483,False,2493,3,1513,1513,4991,12189
3355887483,False,2780,4,0,949,949,949
3355859622,False,714,0,884,884,1081,897
3355859622,False,847,1,0,569,1381,1947
3355859622,False,1131,3,372,372,1913,3516
3355859622,False,1603,-1,1293,1293,-2268,-1705
3355859622,False,1852,3,633,633,4320,4119
3355853872,False,345,1,-128,-128,4,253
3355853872,False,766,3,194,194,1702,1036
3355853872,False,1044,-3,0,-2839,-4330,-3862
3355853872,False,1110,4,-1491,-1491,-1023,-801
3355853872,False,1869,-1,0,433,830,1682
3355838924,False,480,-3,0,-2014,-1333,-493
3355838924,False,765,1,602,602,1025,754
3355838924,False,1530,-1,127,127,555,368
3355838924,False,1982,3,0,1617,1432,-375
3355838924,False,2046,-3,0,-185,-1992,-2690
3355838924,False,2495,0,-1402,-1402,-806,-1908
3355838924,False,2647,-5,0,-5242,-5242,-5242
3355805274,False,1256,3,996,996,1405,1937
3355805274,False,2018,2,1049,1049,2600,4432
3355760651,False,725,1,0,-64,752,-1736
3355760651,False,870,-2,-2488,-2488,-2309,-1886
3355760651,False,1246,-4,465,465,-3217,-2631
3355760651,False,1752,2,0,1245,1590,420
3355760651,False,2660,4,0,1998,8382,5854
3355760651,False,2873,2,-190,-190,132,998
3355751343,False,419,0,115,115,410,749
3355751343,False,640,-1,-767,-767,-808,-1422
3355751343,False,790,1,0,220,1416,1142
3355751343,False,2169,-2,0,-1200,-2029,842
3355751343,False,2792,1,-3436,-3436,-2579,-3368
3355751279,False,527,-2,-124,-124,-1051,-1060
3355751279,False,665,-1,0,-1058,-1028,-1283
3355751279,False,741,1,0,30,-225,-629
3355751279,False,902,3,0,2973,3092,3585
3355751279,False,1256,5,-126,-126,3870,4519
3355751279,False,1410,4,1407,1407,2749,2988
3355751279,False,1607,3,583,583,2710,5441
3355751279,False,1699,5,0,2731,4398,4217
3355751279,False,2048,4,0,1539,8024,10044
3355741305,False,980,-2,0,-1528,-1250,-1826
3355741305,False,1089,-3,0,-576,-2010,-2971
3355657953,False,1305,-2,-382,-382,-488,-426
3355653623,False,575,0,-71,-71,27,678
3355653623,False,1162,-1,0,-517,-867,1044
3355653623,False,1276,3,0,1911,2565,3903
3355653623,False,1417,4,1338,1338,3808,5516
3355653623,False,1515,4,0,1708,2747,2647
3355653623,False,1676,4,-100,-100,5187,6729
3355653623,False,2131,4,3486,3486,3486,3486
3355646788,False,1312,-1,29,29,-432,-1291
3355646788,False,1543,-1,798,798,-576,-2359
3355646788,False,1721,4,1560,1560,5369,5035
3355646788,False,1996,-1,0,-1060,-1141,619
3355646788,False,2324,4,-530,-530,2340,4161
3355646788,False,2642,4,0,7912,9788,9709
3355640875,False,279,1,475,475,1017,1224
3355640875,False,1176,0,-449,-449,1704,2641
3355640875,False,1340,3,0,1131,3556,5366
3355640875,False,1434,3,2425,2425,4235,5265
3355640875,False,1477,0,1810,1810,2840,2840
3354345479,False,289,0,388,388,88,954
3354345479,False,510,1,-373,-373,623,867
3354345479,False,776,3,-392,-392,1436,1317
3354345479,False,1028,2,0,1788,2733,2912
3354345479,False,1411,1,-1512,-1512,575,2040
3354345479,False,1560,2,0,-55,-1000,-479
3354345479,False,1811,3,0,-831,2038,1372
3354345479,False,1963,-2,-666,-666,-1622,-1599
3354345479,False,2213,2,-802,-802,735,917
3354345479,False,2851,1,2773,2773,1965,2696
3354345479,False,2998,1,731,731,-1719,-1943
3354345479,False,3495,0,0,-1415,-3464,-2996
3354345479,False,3729,0,0,875,1231,577
3354345479,False,4006,3,919,919,919,919
3354341710,False,1168,-3,0,-968,-1444,-588
3354341710,False,1891,-1,-994,-994,-3304,-3389
3354333670,False,143,-3,0,-697,-461,-98
3354333670,False,563,1,0,-356,-595,-311
3354333670,False,839,-1,-612,-612,-1065,-762
3354333670,False,1135,1,204,204,954,-1824
3354333670,False,1295,0,395,395,234,-352
3354297698,False,889,-1,-688,-688,-679,-1151
3354297698,False,1495,-1,-564,-564,-1942,-2000
3354297698,False,1595,-3,-58,-58,-1963,-2495
3354297698,False,2140,3,-196,-196,1212,1205
3354297698,False,2232,-2,0,-7,-840,-376
3354297698,False,2813,1,-513,-513,1759,2214
3354297698,False,3494,1,0,1103,3492,4449
3354297698,False,3679,4,0,2890,5655,5655
3354297698,False,3706,1,2890,2890,5655,5655
3354292598,False,1257,-3,-1438,-1438,-4102,-3428
3354292598,False,1392,5,0,2625,4432,4112
3354292598,False,1574,3,0,3966,7050,7901
3354292598,False,1717,0,851,851,2713,2609
3354286673,False,906,3,0,1328,682,-291
3354286673,False,1070,2,-973,-973,-666,-461
3354286673,False,1441,3,0,557,1244,1529
3354286673,False,2017,-1,-92,-92,-323,-429
3354284596,False,473,-1,599,599,173,446
3354284596,False,971,4,0,2651,3739,6381
3354284596,False,1037,2,0,1088,3730,3355
3354284596,False,1332,-1,0,-1329,-1708,-2414
3354284596,False,1638,3,0,2419,6443,8060
3354249527,False,1057,-1,-1000,-1000,-1612,-2215
3354249527,False,1673,-3,-482,-482,-3981,-4754
3354247448,False,979,0,0,-988,-821,-290
3354247448,False,1109,-1,0,531,-637,-911
3354247448,False,1401,-3,0,-1348,-1770,-1895
3354247448,False,1507,-1,0,-125,-1042,-2397
3354247448,False,1727,-3,-537,-537,-3255,-3255
3354247448,False,1781,-2,-2718,-2718,-2718,-2718
3354220626,False,799,3,0,1388,1196,589
3354220626,False,872,-1,-192,-192,-799,-879
3354220626,False,1115,2,1132,1132,2030,2366
3354220626,False,1367,1,-347,-347,-1176,-1298
3354220626,False,1579,1,0,-112,-781,-1422
3354220626,False,1800,-4,0,-3321,-2873,-3205
3354220626,False,3794,2,0,1210,1210,1210
3354219214,False,801,1,0,837,687,768
3354219214,False,1044,-1,0,-816,-1525,-1687
3354219214,False,1199,-1,-162,-162,-162,1111
3354219214,False,1280,3,0,1273,1971,1445
3354219214,False,1536,2,848,848,767,376
3354219214,False,1938,1,0,587,-594,-1280
3354219214,False,2509,-1,2505,2505,1049,773
3354219214,False,2639,1,-276,-276,3411,5338
3354219214,False,2816,3,-50,-50,2227,6075
3354219214,False,2934,-1,3848,3848,3498,2546
3354219214,False,3199,1,0,-537,-768,59
3354219214,False,3720,-1,0,-1039,-1636,-1581
3354219214,False,3826,2,-597,-597,-542,-167
3354219214,False,4464,-1,0,-577,-1918,-663
3354219214,False,4652,1,-64,-64,1455,1455
3354214459,False,452,-1,-565,-565,580,784
3354214459,False,487,3,0,1145,1349,1261
3354214459,False,650,-2,-88,-88,-75,1489
3354214459,False,728,3,0,1564,2249,2491
3354214459,False,867,-1,0,242,106,754
3354214459,False,1044,4,0,1813,3400,3512
3354214459,False,1151,0,0,112,71,-328
3354214459,False,1287,-2,0,-399,439,2316
3354214459,False,1418,4,1877,1877,8568,9116
3354214459,False,1569,1,0,0,0,0
3354210396,False,752,-2,241,241,-441,767
3354210396,False,930,-4,-1007,-1007,-1165,-1411
3354210396,False,1195,3,270,270,1615,1859
3354210396,False,1350,3,1419,1419,4472,3472
3354210396,False,1661,4,2239,2239,8016,9271
3354210396,False,1893,5,3664,3664,3664,3664
3354180190,False,717,-1,588,588,201,-267
3354180190,False,1070,3,1106,1106,3242,6528
3354180190,False,1203,2,0,742,5412,5482
3354167956,False,838,1,1357,1357,2107,3521
3354167956,False,1740,0,0,-299,-563,59
3354162376,False,92,1,23,23,340,339
3354162376,False,252,-1,0,-199,-281,-456
3354162376,False,325,0,0,-82,-257,-212
3354162376,False,660,2,0,717,1575,616
3354162376,False,828,-3,-959,-959,-2516,-2002
3354162376,False,1232,0,1501,1501,750,-535
3354162376,False,1488,5,-549,-549,3704,3775
3354162376,False,1659,1,-524,-524,-1511,-1075
3354162376,False,2196,1,-483,-483,-2742,-1461
3354162376,False,2377,4,-562,-562,-562,-562
3354159000,False,885,3,479,479,2912,3588
3354123160,False,589,1,293,293,709,568
3354123160,False,777,2,1299,1299,1919,2392
3354123160,False,1097,1,0,133,2346,1954
3354123160,False,1338,1,0,-373,-634,1338
3354123160,False,1418,3,-261,-261,1711,1769
3354123160,False,1667,1,-343,-343,17,1201
3354123160,False,1966,1,343,343,-862,-3083
3354123160,False,2016,-4,-1205,-1205,-3426,-3019
3354123160,False,2109,2,0,407,4328,4758
3354120039,False,1008,2,29,29,192,-743
3354120039,False,1099,-1,0,-935,-1292,-3402
3354120039,False,1271,-1,0,-4217,-4251,-4249
3354120039,False,1490,-1,-2399,-2399,-4614,-4614
3354118306,False,418,-1,347,347,-188,-120
3354118306,False,867,1,0,531,808,1300
3354118306,False,1072,-1,3699,3699,3811,5396
3354118306,False,1253,3,1117,1117,1117,1117
3354101340,False,1128,2,24,24,1352,-501
3354063346,False,219,-2,-482,-482,-473,-555
3354063346,False,803,-3,0,-149,-940,-395
3354063346,False,1208,2,0,657,1193,1507
3354063346,False,1534,0,1797,1797,1605,543
3354063346,False,1674,-1,-1062,-1062,-5054,-5628
3354063346,False,1835,-2,-821,-821,-2710,-3447
3354058128,False,648,-1,-541,-541,-384,-581
3354058128,False,1408,-2,0,177,-2064,-4269
3354058128,False,1524,-3,0,-2205,-1940,-2259
3354058128,False,1781,-3,-1387,-1387,-4586,-6480
3354057627,False,598,1,-58,-58,142,-1552
3354057627,False,841,3,0,2091,2321,1779
3354057627,False,1286,2,0,764,1298,-22
3354057627,False,1696,4,0,1322,3199,4647
3354031843,False,1029,1,0,1229,1422,803
3354031843,False,1323,-1,0,-1724,-2721,-3892
3354031843,False,1661,-2,1634,1634,-1035,-1495
3354031843,False,2271,-4,-2581,-2581,-8213,-9545
3354031843,False,2307,1,0,-5632,-6964,-7846
3354000170,False,550,-2,0,-57,-502,-970
3354000170,False,823,-1,345,345,-793,81
3354000170,False,1179,-3,-813,-813,-3312,-3254
3354000170,False,1363,-1,-787,-787,-2707,-2999
3354000170,False,1551,0,-820,-820,31,631
3354000170,False,1795,-1,-10383,-10383,-11268,-11268
3353994974,False,272,0,795,795,399,508
3353994974,False,946,4,873,873,3710,3550
3353994974,False,1275,2,0,936,3228,2655
3353994974,False,1559,0,627,627,1258,969
3353994974,False,1711,-3,-3110,-3110,-2972,-2632
3353994974,False,1954,3,1069,1069,4693,4693
3353989523,False,145,-1,0,-99,-530,-949
3353989523,False,934,-3,-742,-742,-2524,-4075
3353989523,False,1288,-1,0,-1016,506,-244
3353989523,False,1524,-3,0,-1596,-597,-814
3353989523,False,1816,-4,0,-1362,-4721,-7949
3353935410,False,425,3,0,1008,2004,2869
3353935410,False,613,-4,0,-1155,-1519,-1521
3353935410,False,1144,1,0,2081,4289,2952
3353935410,False,1247,1,2208,2208,871,4303
3353935410,False,1389,-1,0,-81,-177,-1107
3353935410,False,1464,-1,0,-96,-1026,-881
3353935410,False,1649,-2,0,744,-727,-2520
3353935410,False,1867,0,0,3300,2824,2824
3353935010,False,1844,4,-125,-125,2521,4473
3353935010,False,3458,-1,2178,2178,269,-4032
3353935010,False,3518,-4,-1909,-1909,-6210,-6210
3353916502,False,404,-1,-359,-359,-488,-814
3353916502,False,1003,-1,109,109,322,1889
3353916502,False,1803,-2,0,357,-856,-4977
3353916502,False,1963,-1,-4121,-4121,-3191,-1829
3353916502,False,2365,0,0,1242,136,604
3353916502,False,2395,-1,1242,1242,136,604
3353916502,False,2533,-3,0,-818,-818,-818
3353901258,False,952,-3,85,85,-578,163
3353901258,False,1391,-3,0,-1355,-2535,-923
3353901258,False,2040,2,0,1822,1571,291
3353901258,False,2276,1,833,833,167,-1214
3353901258,False,2312,-3,-666,-666,-2047,-2451
3353901258,False,2532,-2,0,-730,-6565,-6102
3353901258,False,2735,-2,-1364,-1364,-9083,-9083
3353852872,False,351,1,686,686,796,438
3353852872,False,700,2,-423,-423,913,336
3353852872,False,1094,0,0,735,1056,416
3353852872,False,1332,-2,0,-757,-3562,-5703
3353852872,False,1826,-2,0,-2777,-3631,-3762
3353841477,False,297,-1,429,429,249,578
3353841477,False,400,-1,329,329,-203,541
3353841477,False,787,1,0,186,-613,-453
3353841477,False,1008,1,356,356,2220,1231
3353841477,False,1099,0,0,-989,-2075,-4710
3353841477,False,1196,-3,-1086,-1086,-3721,-3219
3353841477,False,1672,-2,-93,-93,-2837,-3162
3353841477,False,2243,-4,0,-556,-5737,-6311
3353841477,False,2485,0,0,68,-5247,-7248
3353841477,False,3014,0,0,1331,-6215,-6215
3353841477,False,3072,-1,0,-7546,-7546,-7546
3353838092,False,763,-2,-360,-360,-1532,-3078
3353838092,False,899,-3,-1546,-1546,-1546,-1546
3353742932,False,1029,2,0,1756,1577,2057
3353742932,False,1372,-3,976,976,-833,-1594
3353742932,False,1788,-3,-1512,-1512,-4666,-6687
3353742932,False,2077,-3,-2044,-2044,-6337,-8459
3353742932,False,2328,-3,-749,-749,-749,-749
3353738510,False,1246,2,-355,-355,2056,1441
3353738510,False,1796,-1,40,40,1046,-183
3353738510,False,1892,-3,-1229,-1229,-2909,-3299
3353738510,False,2051,1,0,1926,786,-2415
3353738510,False,2091,-2,1926,1926,786,-2415
3353738510,False,2264,-4,-1021,-1021,-4735,-7691
3353738510,False,2496,0,-1921,-1921,-660,-587
3353738510,False,2686,0,824,824,3169,3402
3353738510,False,2863,-5,-60,-60,-5432,-11233
3353737967,False,642,-3,-450,-450,-949,-1746
3353737967,False,1382,3,0,2098,2961,2562
3353737967,False,1521,3,0,-399,-290,1696
3353737069,False,717,-1,-12,-12,-612,1002
3353737069,False,953,-2,-50,-50,-1457,-1337
3353737069,False,1116,3,1990,1990,2789,3297
3353737069,False,1681,3,0,858,517,1249
3353737069,False,1811,1,0,732,722,1416
3353737069,False,2476,1,0,1179,1261,662
3353737069,False,2828,2,0,1066,113,127
3352509754,False,1062,-3,-1253,-1253,-3666,-4314
3352509754,False,1675,2,-2626,-2626,-848,-3517
3352509754,False,1697,-3,0,1778,-891,-891
3352505678,False,292,-1,-243,-243,-746,-581
3352505678,False,699,0,-541,-541,-202,-1411
3352505678,False,915,1,0,552,212,-75
3352505678,False,1243,0,254,254,-1079,-1508
3352505678,False,1487,-4,-427,-427,-3774,-4776
3352505678,False,2566,-2,-408,-408,-1264,-1049
3352505678,False,2647,-1,0,215,-239,-470
3352501269,False,217,1,-132,-132,64,-373
3352501269,False,385,1,0,263,13,442
3352501269,False,509,1,0,429,323,393
3352501269,False,657,-1,70,70,-228,-364
3352501269,False,850,-1,0,-1321,-1935,-3126
3352501269,False,981,-3,0,-1191,-2030,-2708
3352501269,False,1452,-1,0,-461,-973,-2120
3352501269,False,1620,-2,0,-734,-2329,-5691
3352501269,False,1700,-4,0,-1595,-4957,-5561
3352464853,False,65,0,0,-409,-413,-747
3352464853,False,326,-1,0,-240,-475,-944
3352464853,False,805,-2,0,-1496,-921,-2039
3352464853,False,1302,-1,-876,-876,-892,-2389
3352464853,False,1680,-6,0,-3616,-7488,-4726
3352464853,False,1784,2,-3872,-3872,-1110,-1154
3352462460,False,608,-1,0,-198,-287,239
3352462460,False,1109,1,0,1070,2528,3099
3352462460,False,1861,-3,0,3345,4244,3489
3352461389,False,786,1,0,1957,1739,834
3352461389,False,1246,1,-22,-22,1020,881
3352461389,False,1661,0,741,741,129,797
3352461389,False,1921,1,0,204,1768,5350
3352455755,False,103,1,614,614,1091,1621
3352455755,False,293,0,384,384,993,1919
3352455755,False,341,3,609,609,1535,3035
3352455755,False,753,2,1692,1692,2625,3231
3352455755,False,979,-3,0,-2173,-1260,379
3352455755,False,1744,3,0,1633,2397,3278
3352455755,False,1965,-2,852,852,-3357,-4146
3352455755,False,2209,3,836,836,6266,10607
3352427223,False,745,0,0,735,212,1307
3352427223,False,872,2,1095,1095,1213,2275
3352427223,False,1018,4,1062,1062,3261,3879
3352427223,False,1238,3,812,812,1712,1169
3352416060,False,452,-1,-861,-861,-626,-268
3352416060,False,1969,3,1120,1120,6446,7643
3352416060,False,2035,-1,5326,5326,6523,6328
3352416060,False,2074,0,1197,1197,1002,960
3352405556,False,331,-3,-488,-488,-920,-1476
3352405556,False,800,-3,0,-1684,-3396,-2704
3352405556,False,1263,1,0,1594,1181,360
3352405556,False,1503,0,0,-1867,-5138,-4345
3352405556,False,1856,1,-504,-504,2657,2396
3352405556,False,2088,1,-661,-661,2386,2958
3352405556,False,2424,0,0,-209,-1972,-3833
3352405556,False,2849,3,0,1151,5050,10269
3352405556,False,2981,3,5219,5219,5617,8056
3352405556,False,3055,2,398,398,2837,3440
3352405556,False,3215,1,1762,1762,1762,1762
3352383050,False,189,-1,0,-315,-563,-491
3352383050,False,270,-2,-248,-248,-176,-675
3352383050,False,445,1,0,-540,-74,235
3352383050,False,886,1,-20,-20,552,-2684
3352383050,False,984,-5,0,-3236,-4262,-3794
3352383050,False,1167,-2,0,-1084,-1836,-3060
3352383050,False,2140,-3,-5408,-5408,-5408,-5408
3352382741,False,563,0,0,-279,-529,-1180
3352382741,False,1404,-3,0,170,-5013,-4659
3352367990,False,854,-1,0,242,-240,36
3352367990,False,2188,3,0,2972,5584,5584
3352363731,False,729,-4,0,-1593,-1002,-1688
3352363731,False,853,-2,0,-686,-1214,-1282
3352363731,False,1472,-3,-1181,-1181,-2458,-3537
3352363731,False,1806,-3,0,-2069,-5437,-5001
3352363731,False,1966,-3,436,436,-2206,-4309
3352363731,False,2066,-5,0,-2103,-5466,-5466
3352363731,False,2147,-3,-3363,-3363,-3363,-3363
3352328440,False,120,0,0,-918,-1342,-1642
3352328440,False,679,0,0,361,-254,-869
3352328440,False,855,2,0,685,1260,2729
3352328440,False,936,3,575,575,2044,3813
3352328440,False,1204,5,0,2348,3741,5635
3352328440,False,1374,-1,1894,1894,646,796
3352328440,False,1627,3,0,1892,2017,2500
3352327788,False,474,0,129,129,-32,158
3352327788,False,623,0,0,777,2360,1817
3352327788,False,706,0,1583,1583,1040,1770
3352327788,False,845,1,0,542,179,854
3352327788,False,923,-1,0,-363,312,986
3352327788,False,975,2,0,675,1349,2976
3352327788,False,1112,4,1627,1627,1661,1577
3352323980,False,2448,4,-3547,-3547,-1658,-2326
3352323980,False,2611,3,-507,-507,1595,2816
3352323980,False,2855,-4,-174,-174,-2940,-4899
3352323980,False,3223,0,-495,-495,-3110,-3110
3352320088,False,947,1,-1717,-1717,-367,-361
3352320088,False,1657,3,2465,2465,4414,3958
3352320088,False,1880,-1,0,980,186,-1226
3352320088,False,2041,2,0,1837,2863,3638
3352320088,False,2216,1,775,775,1795,4603
3352320088,False,2541,3,0,2436,4160,4992
3352320088,False,2821,0,0,924,3987,3488
3352320088,False,3268,-3,0,-2011,-4084,-6680
3352291980,False,385,-4,0,-937,-1765,-2289
3352286942,False,560,-3,0,-164,135,115
3352286942,False,847,2,0,482,2417,2429
3352286942,False,1090,4,0,3931,6112,6179
3352275698,False,434,1,0,280,1175,681
3352275698,False,1050,-1,-860,-860,-1664,-2171
3352275698,False,1362,3,722,722,3398,2442
3352275698,False,1582,-1,0,-171,-242,-134
3352275698,False,1664,1,-71,-71,37,25
3352275698,False,1797,-3,-12,-12,-4372,-6198
3352275698,False,2083,-3,-1842,-1842,-1842,-1842
3352267755,False,1192,1,545,545,809,1116
3352267755,False,1873,3,0,4537,9862,9862
3352237075,False,476,1,-220,-220,563,962
3352237075,False,1021,1,0,1139,634,299
3352237075,False,1253,-1,834,834,-350,-479
3352237075,False,1972,2,535,535,1760,2090
3352237075,False,2142,3,889,889,889,889
3352220260,False,1370,4,363,363,3894,3528
3352190511,False,362,1,0,813,1331,1563
3352190511,False,565,2,0,-278,-798,-1015
3352190511,False,1159,-1,0,-490,-556,-1658
3352190511,False,1347,3,0,387,1022,662
3352190511,False,2485,-3,0,-2240,-3958,-4552
3352190511,False,2772,-2,0,-3352,-3352,-3352
3352163167,False,628,-2,0,-477,-412,-1885
3352163167,False,703,-2,65,65,-1408,-1632
3352163167,False,1121,3,-269,-269,2147,2690
3352163167,False,1443,-3,0,-901,-1132,-1414
3352163167,False,2255,-3,-1192,-1192,-3976,-9132
3352163167,False,2321,-3,-2784,-2784,-7940,-8496
3352163167,False,2696,-3,-671,-671,-4465,-4465
3352153962,False,960,-1,0,-838,-712,-1905
3352153962,False,1109,-1,0,-1193,-786,-353
3352153962,False,1485,0,2292,2292,2561,3480
3352153962,False,1784,3,383,383,2568,3860
3352153962,False,1934,-2,0,-1271,-2196,-545
3352153962,False,2072,0,1651,1651,844,253
3352153962,False,2232,3,0,5938,5938,5938
3352119361,False,249,1,0,214,428,1379
3352119361,False,1019,2,-1877,-1877,-446,-1416
3352119361,False,1124,-2,-970,-970,-2966,-2605
3352119361,False,1521,5,0,2920,3532,1627
3352104337,False,1859,2,-13,-13,764,-1177
3352104337,False,2021,-3,-1805,-1805,-8880,-11264
3352100275,False,669,-1,0,-2,887,1387
3352100275,False,858,2,0,937,585,750
3352061045,False,128,1,0,81,-345,-309
3352061045,False,496,1,0,741,878,665
3352061045,False,680,0,0,323,828,1121
3352061045,False,1149,-3,0,-1791,-3669,-4317
3352061045,False,1422,-1,252,252,1994,-261
3352061045,False,1916,1,67,67,2849,3630
3352061045,False,2137,-1,-1086,-1086,47,168
3352061045,False,2409,1,0,636,6310,14854
3352061045,False,2571,-1,8544,8544,6517,5400
3352061045,False,2749,0,326,326,-2244,-923
3352061045,False,2902,3,0,998,2487,467
3352045427,False,414,2,1039,1039,1081,2260
3352045427,False,694,1,1508,1508,2280,3418
3352045427,False,771,4,772,772,1910,2765
3352045427,False,1128,3,770,770,1673,2192
3352043080,False,1133,0,1313,1313,1788,657
3352043080,False,1478,1,345,345,1539,967
3352043080,False,1741,1,0,1270,3771,4221
3352043080,False,1860,2,0,450,5013,9179
3352043080,False,1972,1,4563,4563,8729,10798
3351993496,False,2127,1,0,11,256,435
3351993496,False,2558,-3,-666,-666,-2737,-2749
3351993496,False,2796,1,-5466,-5466,-3399,-2098
3351993496,False,3139,2,0,1510,1485,2995
3351993496,False,3343,0,1156,1156,1156,1156
3351973181,False,509,-3,0,918,-333,-223
3351973181,False,642,-1,110,110,184,31
3351973181,False,844,5,0,3268,2674,1877
3351973181,False,1313,4,631,631,3561,3184
3351973181,False,1458,-3,0,-1167,-2936,-3000
3351973181,False,1635,3,0,1217,2929,2678
3351973181,False,1978,3,1436,1436,4625,6712
3351963840,False,1714,-3,-695,-695,-1748,-1932
3351963840,False,2071,1,-6407,-6407,-8962,-8962
3351961375,False,307,-1,0,39,1134,1090
3351961375,False,638,-1,511,511,-699,-1961
3351961375,False,1907,3,256,256,2245,3113
3351961375,False,2094,2,-2655,-2655,-1915,-2005
3351961375,False,2369,1,0,1068,1137,-1041
3351961375,False,2523,0,0,-3355,-7549,-7549
3351961375,False,2602,-3,0,-4194,-4194,-4194
3282839690,False,722,0,0,270,-470,-1100
3282839690,False,1217,3,0,1450,2420,2166
3282839690,False,1432,2,704,704,3170,3233
3282839690,False,1662,3,554,554,3542,2509
3282839690,False,1906,4,277,277,7673,7684
3282763119,False,496,-1,0,-169,-616,-664
3282763119,False,889,-3,415,415,-1722,-1875
3282763119,False,1102,-1,0,-488,-1402,-1703
3282763119,False,1246,-4,-301,-301,-4909,-5383
3282763119,False,1602,-4,-537,-537,-3403,-3403
3282621169,False,1282,0,0,1919,1635,197
3282621169,False,1363,-1,-284,-284,-1722,-2866
3282621169,False,1458,1,0,-1144,-1161,-1638
3282621169,False,1582,-3,0,-477,-3840,-3844
3282621169,False,1734,-1,-4,-4,-636,-1103
3282621169,False,2459,0,-120,-120,326,-748
3282621169,False,2678,0,-884,-884,-944,1725
3282621169,False,2718,0,0,-60,2609,7605
3282621169,False,2757,3,-60,-60,2609,7605
3282621169,False,3186,2,0,2966,2161,4054
3282621169,False,3333,4,1893,1893,4176,10908
3282621169,False,3525,2,99,99,1052,5583
3282621169,False,3770,-1,130,130,-1751,-2914
3282553363,False,1166,-1,0,-582,-456,-1578
3282553363,False,1644,-2,0,-1328,-1164,-2249
3282553363,False,1782,-3,-1085,-1085,-3113,-4193
3282551966,False,1164,0,0,322,-28,-1212
3282551966,False,1283,-3,0,-1184,-1876,-2053
3282551966,False,1562,-1,0,910,3151,3204
3282551966,False,1599,4,910,910,3151,3204
3282551966,False,1903,-2,-461,-461,-354,-1572
3282551966,False,2112,-4,0,-4279,-11968,-11848
3282333669,False,340,0,197,197,80,-189
3282333669,False,1442,-5,0,-2082,-5030,-5710
3282333669,False,1608,-3,-680,-680,-3185,-5341
3282333669,False,1696,-5,0,-2156,-2770,-4408
3282333669,False,2025,-4,-1214,-1214,-1214,-1214
3282300073,False,404,1,58,58,848,-85
3282300073,False,636,1,153,153,-447,-1372
3282300073,False,713,-3,-600,-600,-1525,-1187
3282300073,False,806,0,0,338,947,576
3282300073,False,948,3,-371,-371,1251,1442
3282300073,False,1107,1,0,-217,-766,-685
3282300073,False,1248,-3,81,81,-2066,-1266
3282300073,False,1487,-1,-1304,-1304,-1940,-2165
3282300073,False,1598,-3,-225,-225,-2954,-2581
3282300073,False,2289,2,0,1798,3124,4348
3282300073,False,2702,-1,0,-1723,-2854,-2552
3282300073,False,2756,1,-1723,-1723,-2854,-2552
3282300073,False,2867,-3,302,302,302,302
3282263076,False,397,0,-4,-4,111,27
3282263076,False,620,-1,0,-510,-160,-13
3282263076,False,2157,-3,1180,1180,-3486,-2791
3282263076,False,2349,-1,0,-1416,-1172,-1327
3282263076,False,2804,3,1089,1089,2401,2193
